***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	8330

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	80	80	30	30	80

s_p = Setup cost of item p
 	800	800	300	300	800

M = Big number
	16659

U_pi = Maximum inventory upper bound of item p at site i
 	16659	120	140	231	107	97	278	219	137	329	161
	16659	247	344	307	135	173	154	140	232	108	348
	16659	106	171	211	149	248	295	257	197	243	162
	16659	269	155	335	175	209	259	93	192	186	253
	16659	155	229	226	263	220	218	315	111	205	215

I_pi0 = Initial inventory of item p at site i
 	0	99	63	95	46	80	254	86	52	59	95
	0	193	42	111	115	92	128	33	22	96	314
	0	79	136	69	121	172	79	207	104	212	58
	0	192	95	121	106	173	48	66	187	15	201
	0	20	41	135	215	147	140	53	92	72	166

h_pi = Inventory cost of item p at site i
 	8	4	9	9	3	7	2	5	5	5	2
	8	3	7	2	4	2	8	5	5	2	9
	3	4	2	9	5	1	8	3	5	5	9
	3	4	2	8	3	6	1	6	1	6	4
	8	9	5	6	4	7	4	9	4	2	7

C = Vehicle capacity
	1740

f = Fixed transportation cost
	50655

a_ik = Transportation cost for traveling from node i to node k
 	0	1410	2250	2405	3220	1995	3380	940	4605	3285	4450
	1410	0	925	1175	2335	685	2095	685	3355	1885	3320
	2250	925	0	1300	1620	950	1175	1345	2435	1105	2420
	2405	1175	1300	0	2900	500	2115	1855	3285	1480	3450
	3220	2335	1620	2900	0	2565	1250	2330	1800	1995	1400
	1995	685	950	500	2565	0	1970	1370	3205	1500	3290
	3380	2095	1175	2115	1250	1970	0	2450	1265	820	1335
	940	685	1345	1855	2330	1370	2450	0	3670	2425	3520
	4605	3355	2435	3285	1800	3205	1265	3670	0	1825	595
	3285	1885	1105	1480	1995	1500	820	2425	1825	0	2070
	4450	3320	2420	3450	1400	3290	1335	3520	595	2070	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	6	194	225	428	21	329	270	61	297	401	179
	7	217	399	237	650	240	629	186	880	531	880

d_pit = Demand of item p at customer i in period t
 	99	34	53	16	76	83
	63	83	96	76	13	88
	68	16	11	98	96	57
	14	32	12	29	46	28
	21	59	55	91	13	51
	61	54	82	57	74	89
	86	14	42	66	28	93
	52	87	38	79	65	90
	59	15	52	88	97	84
	57	38	58	40	94	35

	89	78	26	58	61	58
	42	73	40	90	82	86
	35	76	97	28	69	63
	72	43	17	15	42	13
	37	18	37	15	89	64
	29	69	30	90	69	20
	33	16	32	85	30	84
	22	24	55	94	72	11
	52	44	38	92	61	37
	96	48	82	88	45	58

	79	70	38	48	28	55
	56	80	68	38	81	18
	69	55	72	56	53	12
	57	22	42	72	58	47
	43	33	30	66	77	48
	79	83	74	32	76	98
	27	61	24	95	67	34
	59	45	97	98	68	26
	78	41	93	61	10	82
	58	95	22	15	11	42

	62	30	100	53	54	24
	95	83	86	96	58	46
	92	29	97	67	90	27
	92	14	72	49	14	21
	80	93	79	93	10	63
	48	99	73	15	92	62
	66	37	21	84	27	44
	13	99	75	55	56	85
	15	62	46	21	68	67
	21	44	56	80	60	43

	20	95	59	32	69	35
	41	79	24	91	26	82
	20	52	63	60	10	66
	89	50	76	16	47	38
	46	91	10	86	62	35
	84	56	34	17	41	30
	53	50	33	71	76	95
	92	40	15	27	20	28
	72	54	62	98	89	34
	44	45	77	95	17	45

