***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	8303

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	80	80	80	30	80

s_p = Setup cost of item p
 	800	800	800	300	800

M = Big number
	16606

U_pi = Maximum inventory upper bound of item p at site i
 	16606	153	93	139	156	208	140	159	225	157	127
	16606	136	172	261	122	264	153	271	229	164	298
	16606	269	217	195	226	167	283	305	299	248	119
	16606	166	241	123	233	153	220	109	115	187	300
	16606	118	157	321	218	226	187	157	282	231	308

I_pi0 = Initial inventory of item p at site i
 	0	12	73	132	101	49	106	101	186	129	17
	0	75	138	60	87	83	45	195	208	48	151
	0	192	148	91	68	95	155	63	244	16	92
	0	65	123	77	163	38	154	90	35	101	77
	0	109	117	126	108	131	36	100	224	156	293

h_pi = Inventory cost of item p at site i
 	8	0	0	0	0	0	0	0	0	0	0
	8	0	0	0	0	0	0	0	0	0	0
	8	0	0	0	0	0	0	0	0	0	0
	3	0	0	0	0	0	0	0	0	0	0
	8	0	0	0	0	0	0	0	0	0	0

C = Vehicle capacity
	1605

f = Fixed transportation cost
	10615

a_ik = Transportation cost for traveling from node i to node k
 	0	607	589	425	99	125	879	90	187	609	662
	607	0	101	529	508	692	273	522	532	202	94
	589	101	0	446	493	659	324	500	485	103	192
	425	529	446	0	388	402	764	365	239	389	619
	99	508	493	388	0	205	780	33	164	519	563
	125	692	659	402	205	0	965	180	188	662	756
	879	273	324	764	780	965	0	795	801	379	228
	90	522	500	365	33	180	795	0	134	520	580
	187	532	485	239	164	188	801	134	0	478	606
	609	202	103	389	519	662	379	520	478	0	290
	662	94	192	619	563	756	228	580	606	290	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	471	250	169	53	440	410	177	417	288	76	305
	136	701	641	211	230	28	964	207	171	599	776

d_pit = Demand of item p at customer i in period t
 	12	13	34	97	95	54
	58	15	41	79	71	16
	75	57	85	62	58	81
	22	53	26	82	31	97
	26	23	22	66	77	98
	16	27	63	40	46	18
	75	26	62	82	47	26
	98	88	53	88	92	31
	16	16	28	69	95	12
	17	14	39	29	30	62

	61	14	95	68	19	15
	32	57	35	14	50	70
	28	32	85	91	12	65
	54	33	61	68	91	59
	83	15	45	78	56	40
	28	17	54	84	68	55
	66	52	67	10	71	59
	55	92	61	63	39	34
	48	95	67	97	97	88
	61	16	74	58	75	73

	97	95	22	29	82	78
	100	48	31	78	37	32
	91	32	87	75	55	49
	68	20	91	11	22	59
	95	95	82	32	13	16
	75	80	91	43	26	24
	63	57	65	26	78	77
	78	95	31	40	44	71
	16	98	43	50	58	33
	92	36	30	32	88	78

	65	47	86	23	20	91
	47	56	20	99	90	49
	77	76	58	12	88	58
	16	40	80	27	90	27
	23	15	69	11	28	84
	65	89	99	98	35	54
	90	25	97	18	39	58
	35	88	69	75	58	19
	84	17	65	25	12	78
	25	52	57	66	76	84

	81	28	50	56	90	50
	25	64	28	74	46	76
	73	53	84	53	43	79
	76	32	99	17	31	72
	93	38	75	27	85	21
	36	11	53	48	66	67
	100	75	15	17	18	89
	33	61	38	92	88	26
	84	72	18	97	60	16
	75	87	40	91	88	81

