***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	8248

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	80	30	30	30	30

s_p = Setup cost of item p
 	800	300	300	300	300

M = Big number
	16496

U_pi = Maximum inventory upper bound of item p at site i
 	16496	308	308	184	291	199	198	106	305	96	155
	16496	285	256	145	225	117	110	201	361	161	154
	16496	211	223	286	294	389	184	149	101	260	163
	16496	167	172	191	94	178	83	173	104	120	133
	16496	205	204	158	170	158	103	147	76	284	171

I_pi0 = Initial inventory of item p at site i
 	0	164	50	80	14	163	93	29	179	85	96
	0	64	139	65	70	88	53	189	284	143	127
	0	168	197	85	200	178	85	31	75	119	81
	0	149	159	160	94	130	41	146	93	53	40
	0	110	203	79	161	101	62	134	49	96	23

h_pi = Inventory cost of item p at site i
 	8	1	8	5	5	4	2	8	7	6	7
	3	5	1	6	2	4	4	4	2	5	4
	3	2	9	3	9	9	5	4	8	8	2
	3	7	9	1	3	3	5	6	8	4	1
	3	9	9	9	2	6	7	5	8	3	4

C = Vehicle capacity
	1945

f = Fixed transportation cost
	10219

a_ik = Transportation cost for traveling from node i to node k
 	0	387	143	165	846	323	893	352	52	481	353
	387	0	391	417	475	156	515	173	336	196	187
	143	391	0	30	865	276	904	418	155	424	289
	165	417	30	0	891	296	929	447	182	440	307
	846	475	865	891	0	611	69	514	794	529	623
	323	156	276	296	611	0	642	285	282	158	45
	893	515	904	929	69	642	0	569	841	546	650
	352	173	418	447	514	285	569	0	302	368	328
	52	336	155	182	794	282	841	302	0	439	316
	481	196	424	440	529	158	546	368	439	0	135
	353	187	289	307	623	45	650	328	316	135	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	244	249	385	408	79	375	120	91	234	437	418
	969	583	949	968	140	674	85	653	918	529	662

d_pit = Demand of item p at customer i in period t
 	65	99	15	86	51	54
	50	12	60	99	67	82
	80	71	33	40	27	25
	14	85	84	67	21	78
	18	59	86	12	74	50
	18	23	52	44	25	76
	29	90	76	45	14	63
	84	95	43	93	63	79
	85	64	56	18	10	55
	36	60	35	46	69	63

	64	48	54	74	91	11
	59	80	94	92	100	87
	54	11	84	75	49	16
	70	84	37	58	55	34
	24	64	90	69	93	10
	12	41	80	32	100	66
	81	63	28	17	23	90
	64	74	53	93	80	69
	25	39	79	76	23	80
	21	74	13	19	88	93

	95	73	45	77	34	97
	94	72	31	75	89	84
	85	76	38	89	72	69
	75	73	52	72	89	80
	98	80	92	94	10	93
	85	68	43	60	44	68
	21	10	27	50	54	17
	75	34	14	10	33	35
	28	27	64	11	96	86
	81	56	15	40	22	31

	38	43	68	62	28	11
	61	80	18	65	17	17
	37	92	31	99	87	36
	94	61	11	43	58	14
	27	42	61	31	27	79
	41	68	65	25	19	31
	69	77	34	48	43	75
	42	51	38	69	57	55
	53	78	69	11	92	56
	40	91	17	11	29	78

	85	25	33	13	81	71
	89	51	63	85	74	45
	79	94	54	61	88	97
	70	91	72	14	18	74
	53	15	33	89	68	58
	62	44	53	10	81	58
	93	41	86	28	25	21
	49	29	13	85	34	17
	11	85	53	98	52	42
	23	11	51	66	11	43

