***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	8236

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	800	800	800	300	300

s_p = Setup cost of item p
 	800	800	800	300	300

M = Big number
	16471

U_pi = Maximum inventory upper bound of item p at site i
 	16471	306	237	310	201	109	193	263	197	133	295
	16471	195	159	266	139	256	115	121	239	315	181
	16471	353	235	221	123	220	182	343	291	258	191
	16471	192	333	263	79	180	308	233	115	109	154
	16471	154	208	101	283	263	173	186	106	211	130

I_pi0 = Initial inventory of item p at site i
 	0	130	209	95	114	54	118	212	114	133	247
	0	80	108	105	132	47	106	64	109	156	46
	0	164	100	180	92	109	125	123	54	98	162
	0	124	99	219	72	132	21	110	114	80	101
	0	124	170	35	20	205	69	127	22	208	55

h_pi = Inventory cost of item p at site i
 	8	6	4	8	3	6	3	8	5	5	6
	8	9	5	6	6	5	7	1	8	3	1
	8	7	9	1	9	8	1	9	1	1	3
	3	5	6	3	9	8	8	9	1	3	7
	3	3	2	2	3	9	9	5	1	8	1

C = Vehicle capacity
	1765

f = Fixed transportation cost
	8547

a_ik = Transportation cost for traveling from node i to node k
 	0	451	677	258	420	367	364	423	543	60	421
	451	0	401	428	302	367	248	149	158	447	287
	677	401	0	777	699	753	638	549	526	706	685
	258	428	777	0	227	139	212	320	441	201	235
	420	302	699	227	0	97	74	155	244	378	15
	367	367	753	139	97	0	120	231	336	317	109
	364	248	638	212	74	120	0	114	230	327	67
	423	149	549	320	155	231	114	0	126	399	140
	543	158	526	441	244	336	230	126	0	523	230
	60	447	706	201	378	317	327	399	523	0	380
	421	287	685	235	15	109	67	140	230	380	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	86	303	15	342	478	448	407	400	460	142	473
	62	457	735	31	212	120	232	345	455	41	226

d_pit = Demand of item p at customer i in period t
 	43	87	59	83	47	48
	59	84	66	82	85	97
	95	99	62	34	39	43
	28	86	52	85	66	84
	25	29	56	94	62	61
	56	62	88	94	59	26
	65	83	40	24	45	58
	75	39	45	24	92	20
	34	99	27	34	14	58
	81	89	77	67	36	93

	29	22	29	42	74	38
	65	18	25	59	18	54
	41	53	11	67	53	94
	80	52	23	64	46	13
	47	19	41	55	78	67
	28	78	30	15	59	19
	64	47	71	43	96	42
	66	43	53	28	72	25
	44	24	88	91	50	81
	46	77	29	14	37	14

	69	82	13	84	92	83
	16	84	25	28	93	36
	42	94	44	73	60	19
	20	22	50	44	16	94
	25	36	48	87	52	82
	24	34	30	37	86	62
	60	63	85	28	99	76
	54	77	82	23	96	17
	98	28	55	34	65	30
	88	74	64	21	75	60

	70	54	21	36	14	35
	99	73	42	49	51	85
	16	87	45	71	52	45
	14	48	10	31	76	58
	91	29	12	90	39	98
	21	79	31	96	63	79
	45	65	62	53	66	59
	37	77	41	29	75	87
	46	34	50	83	23	92
	36	28	37	69	52	86

	44	80	89	58	21	16
	89	53	28	77	16	49
	35	92	23	33	64	55
	20	75	74	55	52	63
	88	55	62	13	86	91
	52	17	84	66	68	59
	75	25	27	97	49	98
	22	32	59	19	89	96
	65	98	45	72	20	16
	55	79	55	69	42	90

