***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	8220

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	80	80	30	30	80

s_p = Setup cost of item p
 	800	800	300	300	800

M = Big number
	16439

U_pi = Maximum inventory upper bound of item p at site i
 	16439	284	74	101	155	116	272	118	260	141	150
	16439	130	109	187	244	376	284	155	138	217	211
	16439	152	223	106	182	321	118	319	100	210	353
	16439	231	192	261	173	184	244	235	169	231	261
	16439	159	92	278	277	247	263	403	325	183	215

I_pi0 = Initial inventory of item p at site i
 	0	30	41	60	61	36	231	83	70	32	139
	0	21	55	93	189	149	181	88	116	202	140
	0	98	109	101	125	255	52	259	54	53	184
	0	92	167	204	117	177	72	142	80	188	67
	0	111	42	128	157	182	83	98	248	63	134

h_pi = Inventory cost of item p at site i
 	8	4	4	9	2	4	2	5	6	1	4
	8	2	6	7	2	3	1	5	4	2	8
	3	2	3	7	2	4	3	1	5	7	6
	3	5	9	5	2	9	3	4	2	3	6
	8	3	4	2	1	3	7	7	6	5	4

C = Vehicle capacity
	2015

f = Fixed transportation cost
	10769

a_ik = Transportation cost for traveling from node i to node k
 	0	358	598	694	313	302	302	201	633	339	233
	358	0	529	602	479	330	115	553	454	42	395
	598	529	0	97	886	297	433	670	181	491	795
	694	602	97	0	979	393	514	765	189	566	887
	313	479	886	979	0	593	499	415	883	488	93
	302	330	297	393	593	0	215	400	350	288	503
	302	115	433	514	499	215	0	481	389	74	408
	201	553	670	765	415	400	481	0	749	529	367
	633	454	181	189	883	350	389	749	0	424	791
	339	42	491	566	488	288	74	529	424	0	401
	233	395	795	887	93	503	408	367	791	401	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	249	496	69	52	472	168	382	75	238	455	440
	308	567	878	973	89	598	579	209	940	576	176

d_pit = Demand of item p at customer i in period t
 	30	98	72	48	45	48
	29	12	51	12	68	49
	45	15	29	38	10	15
	61	14	97	21	31	85
	36	93	96	47	26	49
	68	95	22	46	31	64
	41	42	52	94	35	90
	70	85	27	54	39	37
	32	78	19	59	33	60
	46	69	24	66	17	77

	10	11	73	27	86	52
	55	96	57	21	23	76
	68	25	71	72	78	59
	34	94	44	17	78	26
	61	88	91	86	66	59
	64	97	20	53	72	35
	26	62	74	41	44	63
	60	56	40	20	89	11
	82	70	50	17	53	54
	44	28	38	30	94	19

	98	23	20	37	37	89
	50	17	42	65	17	76
	34	29	38	25	49	37
	80	45	25	67	92	54
	77	77	73	28	75	55
	52	82	43	30	96	52
	40	100	42	77	33	91
	54	95	19	71	13	47
	41	12	82	14	33	70
	88	96	35	65	83	56

	16	76	52	56	51	95
	41	34	92	12	45	64
	76	66	62	71	20	97
	28	89	96	89	19	24
	69	64	44	87	24	79
	72	80	17	64	52	81
	34	17	91	67	98	45
	50	30	46	33	95	83
	97	51	40	61	26	72
	67	49	13	58	43	83

	76	11	24	96	71	39
	42	32	37	55	31	79
	29	99	12	83	55	55
	70	87	19	52	48	56
	73	59	50	94	38	56
	83	77	26	70	100	39
	98	79	43	82	91	91
	97	65	86	60	96	83
	16	33	14	78	36	98
	62	72	93	35	36	24

