***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	8023

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	300	300	800	800	300

s_p = Setup cost of item p
 	300	300	800	800	300

M = Big number
	16046

U_pi = Maximum inventory upper bound of item p at site i
 	16046	285	317	310	70	100	177	136	105	245	206
	16046	228	311	209	246	186	211	203	74	238	123
	16046	186	315	149	73	262	115	94	132	158	152
	16046	290	144	256	227	156	132	351	296	106	183
	16046	100	245	132	116	104	189	124	147	347	104

I_pi0 = Initial inventory of item p at site i
 	0	90	163	217	0	37	76	56	98	63	175
	0	185	57	44	62	176	101	79	17	183	71
	0	154	280	127	73	245	33	84	129	96	127
	0	191	127	223	52	78	102	235	71	37	112
	0	92	90	99	67	67	185	109	88	153	63

h_pi = Inventory cost of item p at site i
 	3	6	2	1	8	1	3	3	1	1	2
	3	9	2	1	9	8	4	4	1	5	2
	8	6	5	7	6	7	9	2	4	6	8
	8	2	9	6	8	1	5	8	6	9	2
	3	8	7	5	7	6	8	2	1	1	8

C = Vehicle capacity
	1755

f = Fixed transportation cost
	9504

a_ik = Transportation cost for traveling from node i to node k
 	0	279	601	249	11	540	288	257	413	447	86
	279	0	709	168	269	722	526	73	146	683	291
	601	709	0	542	606	200	402	749	839	373	685
	249	168	542	0	244	569	411	220	299	558	308
	11	269	606	244	0	548	298	247	403	457	83
	540	722	200	569	548	0	276	745	864	188	616
	288	526	402	411	298	276	0	527	670	161	353
	257	73	749	220	247	745	527	0	160	687	249
	413	146	839	299	403	864	670	160	0	828	408
	447	683	373	558	457	188	161	687	828	0	508
	86	291	685	308	83	616	353	249	408	508	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	88	301	379	336	93	180	57	235	357	16	33
	555	734	30	570	564	23	269	765	868	114	621

d_pit = Demand of item p at customer i in period t
 	90	36	30	69	72	45
	92	71	40	72	53	52
	63	96	58	30	80	45
	84	19	50	23	22	11
	37	75	59	64	20	45
	76	18	18	94	48	11
	56	59	22	44	26	64
	98	16	63	44	76	19
	63	46	14	88	33	50
	84	15	76	50	59	25

	29	87	69	91	42	24
	57	74	28	81	91	42
	44	53	58	52	18	89
	47	15	61	88	16	68
	81	95	56	43	64	32
	76	25	93	51	15	56
	32	17	30	68	73	84
	17	73	57	18	33	24
	52	53	78	34	28	40
	23	48	98	25	94	81

	92	62	72	22	18	13
	70	89	78	43	40	58
	73	54	23	20	35	19
	21	52	12	71	41	22
	91	92	62	56	52	40
	17	16	64	50	66	17
	84	26	25	67	19	61
	49	34	46	24	32	79
	96	69	46	20	52	32
	21	55	51	30	92	54

	10	52	83	46	87	70
	58	69	69	66	75	96
	79	69	75	46	53	62
	52	62	54	42	43	19
	78	34	44	23	72	61
	61	41	99	76	86	33
	66	43	52	74	96	90
	71	71	90	88	30	94
	37	79	47	63	54	38
	34	78	18	53	33	59

	46	46	57	89	43	18
	90	48	35	78	26	91
	64	35	61	72	80	84
	23	44	45	37	12	71
	67	63	57	19	30	77
	32	90	63	13	44	41
	74	17	18	41	75	23
	88	78	85	95	40	55
	75	78	59	99	28	77
	63	52	41	81	26	48

