***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	8369

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	30	30	30	80	30

s_p = Setup cost of item p
 	300	300	300	800	300

M = Big number
	16738

U_pi = Maximum inventory upper bound of item p at site i
 	16738	172	168	288	167	121	156	140	220	197	213
	16738	320	118	278	316	208	363	188	207	132	207
	16738	260	297	187	167	163	141	138	152	246	302
	16738	122	104	108	189	193	267	278	199	331	107
	16738	208	289	247	253	236	253	109	169	253	333

I_pi0 = Initial inventory of item p at site i
 	0	158	121	169	96	121	99	14	99	181	44
	0	305	76	113	78	135	167	181	113	44	153
	0	43	232	164	61	72	34	96	60	190	260
	0	98	79	72	24	174	173	154	166	315	76
	0	75	194	64	170	78	191	48	156	89	132

h_pi = Inventory cost of item p at site i
 	3	5	7	9	6	3	2	8	7	9	9
	3	1	6	6	1	5	3	1	9	7	2
	3	9	5	2	1	6	6	5	4	9	9
	8	9	8	5	4	2	1	7	2	6	6
	3	7	1	3	4	7	3	7	3	7	1

C = Vehicle capacity
	1815

f = Fixed transportation cost
	10637

a_ik = Transportation cost for traveling from node i to node k
 	0	430	284	438	201	139	248	836	353	352	633
	430	0	225	96	260	411	441	570	205	187	219
	284	225	0	290	227	210	218	772	69	70	441
	438	96	290	0	245	449	498	485	286	268	199
	201	260	227	245	0	257	345	644	280	268	443
	139	411	210	449	257	0	110	897	273	278	628
	248	441	218	498	345	110	0	967	263	274	659
	836	570	772	485	644	897	967	0	771	752	430
	353	205	69	286	280	273	263	771	0	19	411
	352	187	70	268	268	278	274	752	19	0	395
	633	219	441	199	443	628	659	430	411	395	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	167	433	427	357	216	296	392	156	490	481	478
	160	497	273	554	354	110	58	995	301	317	711

d_pit = Demand of item p at customer i in period t
 	64	94	69	52	13	52
	44	37	40	92	90	33
	41	92	36	67	60	49
	96	72	96	75	66	95
	61	60	46	91	35	69
	70	29	59	72	50	31
	14	12	28	45	32	79
	28	71	71	35	27	98
	38	63	45	35	19	36
	11	33	86	93	17	15

	72	66	73	94	67	12
	76	86	23	20	81	68
	45	68	51	90	38	41
	78	51	84	75	51	40
	45	90	11	36	41	26
	96	71	100	51	20	98
	73	76	16	16	14	31
	56	40	17	58	47	93
	44	27	21	49	25	98
	65	24	64	100	42	15

	43	17	67	26	70	89
	69	93	29	41	90	34
	99	65	49	25	51	84
	61	25	33	39	13	29
	72	93	35	84	28	14
	34	14	25	23	46	69
	96	99	45	50	44	81
	60	12	83	12	70	67
	59	38	93	42	50	87
	16	68	88	88	57	45

	98	94	53	24	60	36
	79	58	47	13	58	57
	72	44	62	14	37	95
	24	60	48	52	20	79
	79	95	24	99	41	48
	96	56	21	81	62	84
	83	71	19	39	72	50
	67	99	57	12	24	39
	81	87	57	90	82	100
	76	73	75	46	35	15

	32	43	85	22	41	89
	57	59	78	95	64	81
	64	26	89	29	23	65
	97	60	13	90	36	83
	78	57	93	28	29	69
	54	59	78	72	54	63
	48	90	54	54	27	55
	58	31	40	27	76	22
	89	82	24	78	35	71
	32	100	75	68	26	99

