***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	8342

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	30	30	80	80	30

s_p = Setup cost of item p
 	300	300	800	800	300

M = Big number
	16683

U_pi = Maximum inventory upper bound of item p at site i
 	16683	221	140	97	239	318	149	122	216	281	242
	16683	253	115	157	284	152	236	187	247	268	157
	16683	313	174	217	176	120	219	91	241	278	283
	16683	284	96	315	270	150	122	209	182	280	224
	16683	172	92	247	296	224	242	208	98	251	123

I_pi0 = Initial inventory of item p at site i
 	0	168	129	61	115	48	62	98	131	131	165
	0	43	79	24	93	141	99	95	172	191	97
	0	96	131	127	95	98	97	0	195	222	231
	0	138	89	288	255	123	100	34	69	202	191
	0	104	80	196	95	214	134	21	91	208	113

h_pi = Inventory cost of item p at site i
 	3	6	1	4	6	8	4	1	1	9	9
	3	6	1	8	8	3	6	8	9	5	6
	8	7	6	5	4	6	5	3	7	1	8
	8	1	3	9	1	3	4	6	4	6	8
	3	9	1	3	7	2	8	5	1	5	7

C = Vehicle capacity
	1590

f = Fixed transportation cost
	53020

a_ik = Transportation cost for traveling from node i to node k
 	0	1380	1020	755	3585	785	1540	3965	975	665	330
	1380	0	2250	2110	3805	1955	445	3905	790	895	1315
	1020	2250	0	455	4340	1335	2505	4820	1580	1370	945
	755	2110	455	0	3890	885	2295	4380	1565	1290	825
	3585	3805	4340	3890	0	3010	3445	810	4185	3965	3890
	785	1955	1335	885	3010	0	1960	3500	1735	1425	1100
	1540	445	2505	2295	3445	1960	0	3500	1185	1210	1565
	3965	3905	4820	4380	810	3500	3500	0	4415	4235	4245
	975	790	1580	1565	4185	1735	1185	4415	0	310	745
	665	895	1370	1290	3965	1425	1210	4235	310	0	465
	330	1315	945	825	3890	1100	1565	4245	745	465	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	362	93	483	493	499	481	92	364	181	237	329
	814	754	978	888	111	712	666	22	885	859	870

d_pit = Demand of item p at customer i in period t
 	94	48	26	59	84	20
	47	82	29	12	56	53
	61	96	10	33	69	21
	11	45	59	96	33	43
	48	43	88	98	61	43
	25	22	15	19	58	84
	98	74	17	77	88	11
	14	54	63	88	31	74
	92	39	55	58	93	85
	83	82	91	28	12	67

	43	54	30	73	85	19
	79	42	17	54	91	63
	24	97	61	41	74	16
	93	16	94	65	48	25
	36	66	24	15	16	71
	15	84	90	12	79	74
	82	13	94	73	78	33
	40	40	92	47	74	77
	32	78	81	96	37	78
	97	73	65	55	13	11

	96	63	62	15	50	89
	97	34	62	26	33	95
	54	73	27	97	16	59
	95	95	92	98	68	80
	98	58	27	82	51	44
	97	25	50	42	68	47
	94	41	45	15	29	49
	44	56	95	44	35	15
	90	56	64	12	97	15
	88	67	40	36	95	98

	11	65	62	90	18	95
	49	40	62	26	25	86
	98	57	89	44	66	24
	46	64	55	90	29	40
	67	32	24	46	54	76
	100	34	35	96	21	79
	34	10	31	76	12	88
	39	30	32	51	15	51
	68	81	53	100	68	50
	18	27	77	69	59	19

	88	16	49	43	59	88
	36	44	62	28	65	40
	58	28	49	61	72	28
	95	33	91	78	97	50
	72	29	26	87	72	50
	63	60	11	36	36	84
	21	91	32	24	50	94
	91	34	66	13	49	40
	76	70	62	78	44	47
	64	49	85	69	21	81

