***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	7903

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	300	800	300	800	800

s_p = Setup cost of item p
 	300	800	300	800	800

M = Big number
	15805

U_pi = Maximum inventory upper bound of item p at site i
 	15805	243	88	290	177	140	113	282	82	110	286
	15805	171	282	129	208	230	345	155	110	265	136
	15805	114	177	56	235	97	196	218	136	102	331
	15805	157	204	98	102	164	134	329	102	161	117
	15805	258	135	93	95	333	253	119	222	235	145

I_pi0 = Initial inventory of item p at site i
 	0	103	61	238	132	107	69	115	57	70	221
	0	57	187	88	200	105	69	72	64	118	96
	0	98	129	45	213	97	126	40	105	42	143
	0	110	140	83	74	109	94	166	80	83	100
	0	21	94	54	27	163	162	112	91	162	18

h_pi = Inventory cost of item p at site i
 	3	3	2	6	1	5	1	1	7	2	3
	8	7	4	8	4	7	4	8	5	1	9
	3	5	1	9	3	6	8	8	7	8	1
	8	8	9	3	8	4	9	1	6	7	3
	8	1	8	1	1	5	7	6	9	3	1

C = Vehicle capacity
	1725

f = Fixed transportation cost
	8679

a_ik = Transportation cost for traveling from node i to node k
 	0	256	422	131	177	120	458	354	253	189	201
	256	0	179	367	84	142	614	332	489	424	357
	422	179	0	541	246	317	789	475	664	599	534
	131	367	541	0	296	226	345	351	124	59	129
	177	84	246	296	0	77	575	341	420	354	309
	120	142	317	226	77	0	499	294	348	283	233
	458	614	789	345	575	499	0	371	279	307	268
	354	332	475	351	341	294	371	0	415	374	234
	253	489	664	124	420	348	279	415	0	66	184
	189	424	599	59	354	283	307	374	66	0	142
	201	357	534	129	309	233	268	234	184	142	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	139	285	306	148	220	227	363	489	126	141	276
	438	648	825	308	595	519	39	387	186	250	292

d_pit = Demand of item p at customer i in period t
 	36	67	76	65	45	76
	16	14	31	15	27	73
	73	48	24	93	86	24
	99	33	34	68	20	11
	29	64	14	13	92	67
	13	56	64	59	73	74
	20	95	95	26	74	28
	25	32	52	80	38	20
	39	31	39	58	26	27
	40	91	55	35	49	73

	31	26	85	98	55	47
	99	66	22	17	81	53
	88	66	66	52	33	81
	26	94	36	44	20	29
	16	89	49	54	49	88
	69	60	98	48	67	72
	72	68	15	78	50	26
	64	75	52	71	46	23
	61	57	15	97	69	98
	55	41	52	29	78	17

	33	43	22	66	94	83
	39	90	43	19	80	82
	45	52	10	16	10	36
	54	63	96	45	75	19
	46	51	11	41	34	10
	10	30	86	63	36	69
	40	91	86	27	24	59
	25	20	60	93	52	22
	42	77	66	39	70	11
	53	90	20	42	93	99

	32	66	12	49	20	57
	87	53	24	96	92	55
	40	43	50	49	86	25
	74	39	87	70	16	20
	59	50	43	24	85	66
	94	70	80	51	85	21
	66	100	29	62	69	69
	80	37	30	53	31	76
	83	58	45	41	58	36
	79	21	27	61	70	94

	21	30	13	98	80	68
	94	80	54	59	25	94
	22	32	47	24	94	61
	27	47	37	52	10	16
	64	99	68	48	44	77
	66	54	42	95	70	52
	96	16	89	45	53	59
	91	20	11	76	86	49
	34	59	69	69	34	17
	18	59	30	12	27	71

