***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	7985

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	30	80	30	30	30

s_p = Setup cost of item p
 	300	800	300	300	300

M = Big number
	15970

U_pi = Maximum inventory upper bound of item p at site i
 	15970	60	156	344	238	212	117	303	225	67	70
	15970	209	119	172	215	254	111	266	161	248	135
	15970	283	130	228	113	259	98	116	174	156	179
	15970	372	165	86	226	282	82	101	160	156	257
	15970	120	283	195	135	71	63	268	122	129	125

I_pi0 = Initial inventory of item p at site i
 	0	59	123	299	37	51	107	235	186	0	33
	0	172	90	156	82	61	77	14	74	196	113
	0	224	81	200	97	82	36	89	91	146	81
	0	273	164	64	26	281	34	91	98	58	49
	0	97	84	58	71	20	36	105	29	104	69

h_pi = Inventory cost of item p at site i
 	3	5	1	4	5	3	8	5	1	9	4
	8	6	1	8	9	2	2	3	2	8	2
	3	8	9	3	1	3	7	2	7	1	1
	3	4	1	9	3	2	4	1	1	1	2
	3	8	8	1	3	5	4	8	2	4	3

C = Vehicle capacity
	1860

f = Fixed transportation cost
	10043

a_ik = Transportation cost for traveling from node i to node k
 	0	431	371	407	769	366	172	441	133	380	60
	431	0	145	347	360	274	592	23	555	54	419
	371	145	0	203	404	129	510	167	477	138	380
	407	347	203	0	506	78	485	369	463	339	442
	769	360	404	506	0	474	913	361	880	412	768
	366	274	129	78	474	0	469	296	442	262	393
	172	592	510	485	913	469	0	604	40	543	215
	441	23	167	369	361	296	604	0	566	62	426
	133	555	477	463	880	442	40	566	0	505	177
	380	54	138	339	412	262	543	62	505	0	366
	60	419	380	442	768	393	215	426	177	366	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	441	361	257	91	144	162	400	379	410	384	494
	257	680	579	463	966	493	90	693	128	632	283

d_pit = Demand of item p at customer i in period t
 	59	15	27	30	23	26
	38	85	31	77	16	64
	74	85	62	78	67	47
	37	64	74	81	74	27
	15	36	35	88	98	46
	68	23	16	51	32	43
	76	96	63	86	85	48
	98	16	42	30	20	64
	72	12	33	27	44	12
	33	15	13	11	78	60

	77	95	49	21	83	93
	75	15	92	49	84	42
	49	33	74	56	55	77
	42	40	75	92	39	34
	61	59	58	44	30	53
	43	34	63	33	77	82
	14	88	37	64	83	33
	74	36	17	39	76	79
	55	64	39	38	25	77
	23	90	43	100	92	57

	72	13	42	97	18	97
	81	64	54	75	40	75
	67	66	67	16	34	24
	42	55	18	45	88	90
	82	18	63	70	89	66
	36	99	54	32	59	15
	75	14	69	98	43	50
	27	64	83	31	73	69
	42	20	56	28	83	82
	14	28	39	58	77	53

	95	91	87	15	63	95
	75	89	13	28	40	85
	64	44	11	37	42	59
	26	90	97	12	76	38
	77	75	86	43	32	25
	34	55	26	39	16	76
	14	44	33	64	89	58
	98	35	37	36	65	48
	58	23	100	98	91	99
	49	74	48	50	13	74

	97	31	93	49	30	60
	84	88	43	83	96	30
	11	47	55	60	53	67
	71	94	78	59	68	34
	20	60	43	45	16	29
	36	53	21	16	48	14
	34	71	94	62	34	26
	29	97	98	69	34	40
	16	23	27	38	71	18
	29	40	10	16	46	46

