***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	8219

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	30	30	80	80	30

s_p = Setup cost of item p
 	300	300	800	800	300

M = Big number
	16438

U_pi = Maximum inventory upper bound of item p at site i
 	16438	78	175	320	307	166	133	242	134	308	110
	16438	80	91	293	184	150	181	151	178	222	167
	16438	173	86	198	190	193	334	241	345	185	180
	16438	183	188	124	105	173	164	203	102	111	291
	16438	108	232	86	202	279	288	212	165	99	163

I_pi0 = Initial inventory of item p at site i
 	0	62	71	220	75	163	66	96	81	216	44
	0	39	80	224	159	117	165	52	57	222	141
	0	64	83	166	90	179	98	187	97	126	149
	0	172	37	56	11	88	119	111	24	56	242
	0	46	201	64	106	244	63	82	144	93	121

h_pi = Inventory cost of item p at site i
 	3	0	0	0	0	0	0	0	0	0	0
	3	0	0	0	0	0	0	0	0	0	0
	8	0	0	0	0	0	0	0	0	0	0
	8	0	0	0	0	0	0	0	0	0	0
	3	0	0	0	0	0	0	0	0	0	0

C = Vehicle capacity
	1725

f = Fixed transportation cost
	9779

a_ik = Transportation cost for traveling from node i to node k
 	0	301	857	511	664	762	226	536	889	452	871
	301	0	607	226	464	481	193	248	614	298	616
	857	607	0	390	237	183	798	552	121	807	21
	511	226	390	0	302	256	411	211	389	430	398
	664	464	237	302	0	281	653	510	329	724	256
	762	481	183	256	281	0	663	380	137	641	180
	226	193	798	411	653	663	0	354	799	226	807
	536	248	552	211	510	380	354	0	511	265	554
	889	614	121	389	329	137	799	511	0	774	103
	452	298	807	430	724	641	226	265	774	0	810
	871	616	21	398	256	180	807	554	103	810	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	467	270	266	218	429	150	244	44	146	20	248
	40	267	873	486	702	732	76	368	868	105	882

d_pit = Demand of item p at customer i in period t
 	62	21	50	56	30	16
	71	82	28	85	44	40
	33	88	99	26	88	50
	75	89	87	90	64	55
	76	37	50	93	48	27
	66	88	43	96	86	20
	20	76	90	82	67	28
	81	61	63	76	66	55
	82	70	64	24	71	59
	44	84	65	87	20	31

	39	46	54	49	35	18
	80	16	45	23	32	76
	64	58	77	25	38	89
	80	79	80	62	43	24
	54	26	37	97	70	15
	58	94	13	30	12	65
	39	13	82	42	38	13
	24	33	30	31	25	70
	25	74	68	55	63	48
	97	32	12	33	61	98

	64	23	43	56	23	51
	47	36	39	74	32	31
	72	94	63	38	90	39
	58	32	52	29	92	22
	16	72	38	53	47	63
	98	65	33	79	30	96
	32	97	58	13	74	15
	97	91	87	18	46	75
	41	85	100	26	40	78
	53	44	52	48	70	92

	75	97	89	53	41	10
	37	82	84	23	36	20
	56	79	31	45	80	80
	11	13	11	51	60	64
	22	21	45	87	23	61
	23	23	73	99	52	58
	45	66	38	55	41	59
	24	73	65	53	11	79
	56	77	33	57	60	50
	69	50	33	90	11	96

	46	77	70	14	88	30
	32	76	93	68	65	14
	64	83	11	51	35	15
	48	58	89	95	53	61
	75	76	93	73	15	87
	53	10	70	28	96	88
	82	59	78	99	93	13
	67	77	41	92	23	30
	93	25	46	31	40	61
	96	25	46	43	30	86

