***** PARAMETERS PRP *****

Number of Customers = 10
Number of Products = 5
Number of Vehicles = 2
Number of Periods = 6

B = Production capacity
	7998

b_p = Time required to produce item p
 	1	1	1	1	1

c_p = Production cost of item p
 	800	300	300	300	300

s_p = Setup cost of item p
 	800	300	300	300	300

M = Big number
	15996

U_pi = Maximum inventory upper bound of item p at site i
 	15996	365	326	269	335	201	276	207	240	245	160
	15996	142	280	114	212	169	309	197	235	122	66
	15996	209	148	130	253	115	340	271	154	171	80
	15996	126	199	333	166	69	150	263	82	164	229
	15996	78	214	112	139	325	167	239	230	131	189

I_pi0 = Initial inventory of item p at site i
 	0	316	134	71	285	31	170	153	112	88	71
	0	142	183	111	108	152	85	191	127	113	42
	0	105	145	128	246	54	27	130	148	97	79
	0	89	185	278	79	68	60	185	56	89	137
	0	69	111	85	128	236	89	188	68	98	129

h_pi = Inventory cost of item p at site i
 	8	4	5	6	4	6	4	2	3	4	3
	3	7	6	9	1	1	3	4	9	6	8
	3	7	9	3	5	5	6	9	4	3	2
	3	5	5	5	1	3	6	4	9	5	1
	3	9	3	9	9	4	6	3	7	3	5

C = Vehicle capacity
	1825

f = Fixed transportation cost
	9229

a_ik = Transportation cost for traveling from node i to node k
 	0	493	310	642	122	398	839	165	503	761	805
	493	0	423	331	408	161	347	330	44	271	429
	310	423	0	396	198	264	717	252	456	634	564
	642	331	396	0	523	273	415	500	371	344	169
	122	408	198	523	0	291	748	98	426	668	687
	398	161	264	273	291	0	467	240	199	385	420
	839	347	717	415	748	467	0	675	344	84	364
	165	330	252	500	98	240	675	0	342	597	657
	503	44	456	371	426	199	344	342	0	275	462
	761	271	634	344	668	385	84	597	275	0	319
	805	429	564	169	687	420	364	657	462	319	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	84	105	354	432	167	215	143	103	63	166	480
	105	597	256	644	194	480	941	268	607	861	805

d_pit = Demand of item p at customer i in period t
 	99	95	80	42	53	69
	40	94	51	71	99	36
	71	33	47	89	77	86
	75	87	26	97	31	86
	31	50	90	28	47	56
	93	11	66	18	88	55
	76	47	30	93	88	79
	20	92	57	38	64	89
	88	22	77	49	43	15
	24	47	51	100	59	38

	49	93	64	23	22	32
	67	10	19	87	93	60
	53	58	57	76	44	55
	47	61	35	41	36	34
	84	52	16	80	70	36
	48	37	86	33	75	92
	96	80	15	78	69	55
	46	81	86	48	14	77
	49	64	60	86	35	71
	13	12	17	97	44	15

	22	83	31	35	95	47
	39	69	37	19	83	49
	44	33	51	33	27	72
	22	97	85	42	35	99
	54	80	12	79	95	26
	27	99	75	95	88	24
	88	42	77	31	12	75
	55	13	80	68	37	55
	17	80	78	39	31	11
	79	23	29	43	48	18

	89	44	55	78	22	90
	93	18	74	35	66	12
	63	63	91	61	88	33
	36	43	28	96	62	66
	55	13	69	16	24	29
	60	51	55	67	57	10
	41	89	55	24	92	94
	15	41	45	59	68	18
	41	48	96	65	58	20
	43	94	80	23	92	11

	37	32	18	84	49	15
	48	19	44	79	31	36
	85	40	23	10	36	30
	17	97	14	29	34	86
	67	92	77	20	71	63
	89	13	17	11	61	59
	45	50	23	70	33	66
	68	52	76	63	63	23
	45	12	41	38	65	61
	25	70	34	23	10	65

