***** PARAMETERS PRP *****

Number of Customers = 20
Number of Products = 8
Number of Vehicles = 5
Number of Periods = 12

B = Production capacity
	26267

b_p = Time required to produce item p
 	1	1	1	1	1	1	1	1

c_p = Production cost of item p
 	30	80	30	80	80	30	30	80

s_p = Setup cost of item p
 	300	800	300	800	800	300	300	800

M = Big number
	105069

U_pi = Maximum inventory upper bound of item p at site i
 	105069	342	199	277	153	245	154	250	126	167	275	121	108	130	160	99	216	219	244	303	118
	105069	320	149	202	96	236	136	102	300	223	194	316	152	175	229	297	127	183	178	208	113
	105069	148	186	196	199	152	135	310	100	193	325	176	167	204	170	165	167	249	186	210	215
	105069	203	316	104	152	100	104	97	102	242	151	112	243	108	100	162	190	228	277	142	111
	105069	257	103	181	239	259	128	142	157	358	296	228	101	120	224	186	285	189	92	288	201
	105069	183	237	117	97	112	288	120	203	264	204	153	245	221	113	114	125	240	342	237	98
	105069	243	248	233	233	263	257	82	101	290	211	179	133	240	307	227	238	120	238	292	189
	105069	102	332	106	301	219	266	312	108	133	124	190	257	125	121	158	110	87	290	182	296

I_pi0 = Initial inventory of item p at site i
 	0	53	102	90	109	160	58	103	119	89	171	106	39	86	36	98	61	27	139	75	118
	0	104	79	164	45	181	69	59	94	82	177	113	146	79	175	72	100	171	156	182	95
	0	121	180	50	38	106	104	90	94	22	146	154	97	126	105	148	158	171	19	109	70
	0	182	248	67	30	42	102	70	78	200	124	95	42	45	27	130	153	70	87	129	59
	0	96	58	167	92	109	36	92	41	92	87	77	94	105	79	76	162	141	0	89	101
	0	158	51	110	85	28	235	49	50	102	124	152	227	171	113	82	98	196	208	32	93
	0	42	84	167	170	223	36	14	36	160	169	173	92	196	130	149	222	100	125	207	141
	0	47	191	43	77	38	82	168	100	71	99	122	142	90	81	151	54	82	262	100	141

h_pi = Inventory cost of item p at site i
 	3	5	7	4	5	6	8	3	9	1	6	6	2	5	2	9	7	6	6	8	4
	8	3	5	6	4	3	6	9	7	1	3	1	9	6	7	7	3	5	3	6	6
	3	9	6	9	8	6	9	6	7	1	3	8	2	7	4	5	9	5	8	8	3
	8	4	4	4	4	9	8	1	2	2	4	1	4	1	9	8	7	4	9	7	3
	8	9	2	2	2	1	6	6	9	1	8	8	9	7	1	3	4	7	1	1	2
	3	3	4	2	9	7	6	3	9	8	1	6	6	4	3	1	9	1	8	9	8
	3	9	5	8	8	3	4	3	3	4	2	7	7	3	6	9	4	5	3	3	9
	8	5	1	2	8	9	9	5	7	7	7	9	4	9	9	8	9	1	1	6	3

C = Vehicle capacity
	2864

f = Fixed transportation cost
	19677

a_ik = Transportation cost for traveling from node i to node k
 	0	117	295	277	436	481	277	303	235	363	449	518	286	158	493	377	226	421	603	120	378
	117	0	188	161	372	488	177	225	120	312	513	413	330	177	495	448	292	339	488	5	262
	295	188	0	87	241	460	33	106	85	216	572	354	386	256	458	526	385	177	366	187	137
	277	161	87	0	327	533	108	187	47	298	621	288	433	287	534	567	417	262	334	158	102
	436	372	241	327	0	289	224	151	315	81	488	569	344	307	278	475	389	86	528	373	350
	481	488	460	533	289	0	430	356	500	255	249	813	221	326	22	276	298	368	802	491	594
	277	177	33	108	224	430	0	80	91	191	540	384	354	226	430	494	354	170	398	176	169
	303	225	106	187	151	356	80	0	167	112	488	458	309	208	354	451	325	119	456	225	238
	235	120	85	47	315	500	91	167	0	276	577	330	389	241	502	522	371	259	380	117	147
	363	312	216	298	81	255	191	112	276	0	425	565	268	228	250	404	310	125	548	313	344
	449	513	572	621	488	249	540	488	577	425	0	907	189	340	271	78	224	549	937	516	707
	518	413	354	288	569	813	384	458	330	565	907	0	719	570	811	851	697	486	162	409	221
	286	330	386	433	344	221	354	309	389	268	189	719	0	155	238	142	77	388	752	334	520
	158	177	256	287	307	326	226	208	241	228	340	570	155	0	337	282	131	316	615	181	380
	493	495	458	534	278	22	430	354	502	250	271	811	238	337	0	297	315	359	796	498	591
	377	448	526	567	475	276	494	451	522	404	78	851	142	282	297	0	157	526	891	452	657
	226	292	385	417	389	298	354	325	371	310	224	697	77	131	315	157	0	420	746	296	511
	421	339	177	262	86	368	170	119	259	125	549	486	388	316	359	526	420	0	443	339	270
	603	488	366	334	528	802	398	456	380	548	937	162	752	615	796	891	746	443	0	484	236
	120	5	187	158	373	491	176	225	117	313	516	409	334	181	498	452	296	339	484	0	258
	378	262	137	102	350	594	169	238	147	344	707	221	520	380	591	657	511	270	236	258	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	54	125	299	229	489	452	297	348	215	416	244	190	238	195	472	189	164	463	349	125	284
	543	451	380	329	527	813	412	473	373	561	949	44	761	613	804	894	740	446	18	447	244

d_pit = Demand of item p at customer i in period t
 	53	31	100	90	69	39	92	84	39	88	47	88
	23	79	84	24	20	31	69	19	48	13	17	50
	90	13	97	31	29	14	41	76	14	93	93	73
	89	20	10	27	24	95	31	97	35	94	35	53
	70	90	48	98	15	18	87	93	52	66	47	52
	16	42	93	12	62	81	70	46	79	17	75	24
	66	37	95	87	84	62	34	33	61	59	42	91
	22	14	83	93	19	28	45	48	30	78	11	33
	60	29	43	12	60	35	18	35	36	22	21	30
	23	17	37	94	88	10	11	74	80	80	65	82
	50	56	66	50	56	90	42	20	41	93	79	81
	39	83	26	79	62	33	58	93	14	42	77	41
	86	59	50	27	11	31	82	40	29	24	35	46
	18	18	74	21	67	58	81	91	90	22	55	44
	98	99	55	12	42	47	11	94	16	22	45	53
	29	32	83	40	15	28	99	50	76	55	82	60
	27	52	36	60	90	59	75	70	62	39	56	31
	95	24	20	38	74	89	67	74	90	76	36	49
	75	94	16	96	46	59	44	59	80	97	22	39
	26	92	66	46	89	41	16	50	83	52	48	99

	26	78	70	96	67	13	70	29	51	88	97	84
	13	66	67	52	43	54	52	63	48	70	34	32
	79	85	79	69	65	53	66	45	91	64	68	45
	45	56	11	51	64	16	11	90	66	12	87	65
	67	37	30	47	96	20	50	82	82	31	69	98
	31	26	12	21	49	36	56	75	95	51	11	82
	59	65	44	72	53	20	32	13	65	32	97	59
	94	83	43	70	75	77	86	21	81	25	12	53
	82	29	48	84	67	29	46	55	88	51	39	51
	81	78	18	75	71	93	87	77	68	49	67	13
	33	80	40	90	80	79	92	31	14	99	46	74
	42	57	47	59	70	42	67	37	52	15	23	97
	79	99	10	36	25	75	44	34	20	62	23	18
	54	39	82	64	18	51	34	68	84	23	74	96
	39	33	42	77	21	29	32	99	84	77	97	83
	27	73	78	95	32	21	65	66	76	74	96	59
	85	86	78	63	11	80	43	44	33	77	82	48
	51	79	26	89	54	98	59	35	26	31	64	98
	43	37	14	88	71	31	32	36	48	35	99	91
	95	21	29	91	26	85	76	17	74	10	87	68

	20	18	83	44	74	75	46	24	80	36	59	31
	23	62	95	12	92	53	18	27	70	36	48	23
	50	14	88	82	61	69	68	74	89	43	47	98
	17	21	51	77	38	31	19	18	93	31	72	10
	13	76	17	59	50	46	37	58	74	65	58	53
	22	82	11	50	42	65	17	95	27	29	42	56
	68	22	95	82	56	97	79	76	39	19	21	91
	40	54	44	96	83	17	79	58	36	20	50	21
	22	12	52	30	68	14	66	90	83	99	24	20
	12	70	64	58	49	88	86	77	85	62	72	58
	93	13	48	97	26	31	56	15	83	28	20	19
	21	76	75	50	99	30	54	80	45	46	56	35
	74	39	13	14	94	20	46	71	95	21	71	54
	17	52	36	94	28	60	80	75	99	49	28	60
	53	40	55	45	76	76	78	47	16	69	61	43
	42	57	59	53	27	47	82	17	48	79	99	57
	82	89	98	96	23	60	23	45	11	78	90	53
	19	34	74	28	98	27	58	41	99	20	27	32
	27	82	15	71	18	86	83	53	52	23	78	43
	27	43	88	19	35	19	16	91	41	51	50	35

	94	88	70	40	72	29	69	38	93	90	100	28
	96	70	20	62	46	72	75	60	74	63	89	32
	67	52	16	47	41	70	47	44	93	97	13	37
	30	57	24	22	27	98	89	75	76	19	76	13
	42	52	39	71	99	58	14	55	28	23	61	59
	45	57	58	43	38	12	90	14	59	77	61	67
	31	39	47	11	99	88	72	24	18	71	48	34
	78	34	12	70	18	55	37	75	90	46	44	52
	92	20	88	61	33	48	59	77	70	73	76	29
	50	74	11	32	15	64	14	31	48	21	12	80
	95	26	66	62	34	34	74	84	39	32	46	81
	42	22	81	32	63	25	67	88	59	88	89	74
	45	73	49	27	41	53	68	65	70	46	43	65
	27	79	31	31	57	24	42	47	32	81	67	83
	99	18	13	21	32	73	11	55	20	95	39	11
	54	74	25	42	57	76	96	98	94	54	64	26
	70	29	97	24	94	36	90	47	49	47	70	30
	17	70	37	71	60	46	55	63	37	52	92	65
	37	92	75	72	19	61	67	15	29	69	11	19
	59	48	86	83	89	30	21	30	50	55	70	43

	20	18	58	89	81	25	12	57	95	13	59	89
	58	50	91	75	30	14	24	47	18	93	70	46
	90	54	12	11	25	69	30	86	27	16	91	32
	92	76	37	36	33	96	67	51	53	97	46	33
	98	11	73	33	45	90	93	41	11	19	54	54
	36	95	66	97	43	80	26	94	27	63	55	83
	92	94	76	96	14	71	64	93	78	28	48	96
	41	46	43	82	46	24	92	19	23	57	73	80
	92	64	67	92	60	94	74	71	79	57	41	68
	87	46	71	57	99	52	80	44	52	43	17	62
	77	53	88	57	66	16	44	47	54	79	12	92
	54	26	14	45	44	79	50	87	98	10	16	83
	59	46	38	69	60	72	76	94	45	47	44	69
	79	26	77	31	16	43	62	74	43	81	67	74
