***** PARAMETERS PRP *****

Number of Customers = 20
Number of Products = 8
Number of Vehicles = 5
Number of Periods = 12

B = Production capacity
	26757

b_p = Time required to produce item p
 	1	1	1	1	1	1	1	1

c_p = Production cost of item p
 	30	30	30	80	80	80	30	80

s_p = Setup cost of item p
 	300	300	300	800	800	800	300	800

M = Big number
	107028

U_pi = Maximum inventory upper bound of item p at site i
 	107028	122	228	331	288	182	114	231	125	276	178	244	308	195	298	179	257	311	208	240	224
	107028	122	151	88	100	208	308	120	295	273	176	199	288	228	156	129	149	251	255	113	104
	107028	305	218	166	249	243	225	242	136	152	188	102	109	158	182	273	222	197	266	188	240
	107028	171	242	128	239	265	91	303	339	288	214	196	104	160	131	226	165	141	180	219	104
	107028	102	200	268	137	247	317	258	304	227	279	90	250	106	212	87	103	194	102	183	161
	107028	250	212	239	222	181	132	156	172	194	136	327	200	101	262	255	193	229	106	141	120
	107028	274	130	249	161	159	254	353	85	186	223	128	126	306	108	279	237	188	259	166	256
	107028	375	128	246	244	162	195	163	168	271	243	209	154	134	174	244	129	267	196	355	115

I_pi0 = Initial inventory of item p at site i
 	0	92	123	163	56	134	104	139	77	160	90	102	195	153	162	126	205	253	144	37	195
	0	88	87	0	73	74	50	84	238	45	167	123	268	185	117	88	71	214	88	77	23
	0	125	107	104	232	72	138	82	79	74	122	95	75	58	152	72	81	96	152	92	190
	0	26	139	41	108	188	18	27	237	20	159	147	58	131	84	187	101	75	143	119	81
	0	72	189	25	117	97	73	117	163	28	211	90	80	81	155	43	38	166	76	100	105
	0	169	129	28	31	91	93	110	65	149	121	218	110	71	187	231	69	214	87	56	120
	0	35	82	168	132	13	82	152	76	145	178	111	114	245	21	230	52	131	217	126	222
	0	134	52	99	177	151	168	75	97	239	174	97	130	48	24	174	113	202	33	66	38

h_pi = Inventory cost of item p at site i
 	3	7	2	1	3	3	2	4	4	3	2	7	1	9	1	9	2	7	2	4	1
	3	8	7	5	7	3	6	5	1	1	6	3	9	7	1	1	5	8	9	1	9
	3	5	7	3	6	6	1	2	9	5	2	4	5	3	2	4	9	4	6	3	7
	8	9	2	4	1	5	1	6	9	2	8	2	9	9	5	5	9	4	9	7	1
	8	3	3	5	8	2	4	2	6	2	6	2	3	5	9	6	9	2	8	9	4
	8	5	3	4	6	1	6	4	8	9	1	8	9	4	8	4	9	1	5	7	2
	3	7	4	3	1	2	8	2	9	8	2	4	5	5	2	4	1	7	6	5	8
	8	4	4	9	5	9	3	7	9	7	8	7	7	7	1	6	7	5	1	6	2

C = Vehicle capacity
	3000

f = Fixed transportation cost
	97965

a_ik = Transportation cost for traveling from node i to node k
 	0	1925	1095	2055	2065	1290	620	2300	1130	905	1455	390	1180	1485	1250	1230	1575	2630	1845	1685	1865
	1925	0	2950	3950	3980	3010	1975	1065	2975	1885	955	2045	3040	945	1060	2780	385	1045	3655	3555	3690
	1095	2950	0	1015	1280	1315	1055	3095	60	1820	2285	1235	95	2575	2075	1535	2580	3495	1480	1190	1455
	2055	3950	1015	0	705	1660	2060	4095	1005	2610	3290	2085	925	3500	3085	2000	3585	4500	1375	1095	1315
	2065	3980	1280	705	0	1235	2275	4300	1300	2380	3460	1965	1210	3380	3250	1595	3635	4665	750	560	685
	1290	3010	1315	1660	1235	0	1785	3565	1370	1220	2725	1000	1325	2275	2525	360	2720	3855	665	685	710
	620	1975	1055	2060	2275	1785	0	2045	1060	1500	1235	1005	1145	1825	1030	1800	1595	2445	2245	2020	2245
	2300	1065	3095	4095	4300	3565	2045	0	3100	2630	850	2570	3185	1915	1060	3415	1035	465	4145	3975	4165
	1130	2975	60	1005	1300	1370	1060	3100	0	1870	2290	1285	95	2610	2085	1590	2600	3500	1525	1230	1500
	905	1885	1820	2610	2380	1220	1500	2630	1870	0	1870	595	1890	1065	1715	925	1655	2835	1880	1865	1925
	1455	955	2285	3290	3460	2725	1235	850	2290	1870	0	1740	2370	1410	215	2600	635	1215	3300	3130	3320
	390	2045	1235	2085	1965	1000	1005	2570	1285	595	1740	0	1310	1430	1540	875	1735	2860	1620	1515	1650
	1180	3040	95	925	1210	1325	1145	3185	95	1890	2370	1310	0	2660	2165	1560	2670	3585	1450	1150	1420
	1485	945	2575	3500	3380	2275	1825	1915	2610	1065	1410	1430	2660	0	1365	1990	890	1980	2935	2895	2980
	1250	1060	2075	3085	3250	2525	1030	1060	2085	1715	215	1540	2165	1365	0	2405	705	1425	3095	2920	3110
	1230	2780	1535	2000	1595	360	1800	3415	1590	925	2600	875	1560	1990	2405	0	2515	3675	980	1040	1035
	1575	385	2580	3585	3635	2720	1595	1035	2600	1655	635	1735	2670	890	705	2515	0	1180	3350	3230	3380
	2630	1045	3495	4500	4665	3855	2445	465	3500	2835	1215	2860	3585	1980	1425	3675	1180	0	4465	4315	4490
	1845	3655	1480	1375	750	665	2245	4145	1525	1880	3300	1620	1450	2935	3095	980	3350	4465	0	310	70
	1685	3555	1190	1095	560	685	2020	3975	1230	1865	3130	1515	1150	2895	2920	1040	3230	4315	310	0	275
	1865	3690	1455	1315	685	710	2245	4165	1500	1925	3320	1650	1420	2980	3110	1035	3380	4490	70	275	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	231	217	330	334	194	68	354	427	341	56	361	156	332	80	350	29	247	390	68	129	78
	417	801	222	20	6	218	431	833	220	461	677	397	204	672	636	278	731	918	86	96	77

d_pit = Demand of item p at customer i in period t
 	92	32	26	87	60	99	63	42	41	63	47	82
	44	30	49	64	58	31	94	89	35	58	70	61
	78	85	47	43	89	91	40	18	77	44	99	83
	24	32	75	72	60	99	12	99	86	14	45	73
	46	88	56	76	67	32	26	17	29	19	38	51
	88	16	93	16	22	68	87	32	51	57	96	59
	47	92	79	89	15	67	73	80	20	48	68	14
	77	74	15	74	87	87	92	87	71	31	29	27
	50	27	52	31	66	13	29	80	97	77	68	73
	33	14	43	86	91	71	61	99	61	76	35	40
	28	74	97	22	87	80	26	29	46	56	22	18
	24	91	80	61	35	98	48	27	96	84	84	11
	64	25	64	75	75	71	20	52	90	84	91	68
	52	45	65	91	43	63	58	24	43	85	96	49
	50	48	28	60	39	96	51	75	48	85	59	78
	77	85	43	88	35	89	94	38	26	71	26	100
	74	21	78	80	40	21	98	36	83	99	29	88
	82	25	37	30	13	13	39	63	53	11	97	35
	37	45	63	54	51	23	80	31	51	22	56	64
	89	82	24	97	51	47	92	65	13	56	15	41

	88	70	84	67	85	44	76	54	67	25	40	33
	24	37	26	75	38	78	69	14	96	25	37	84
	96	53	34	58	11	14	32	47	66	65	14	35
	73	58	46	69	10	14	59	79	31	13	84	62
	74	36	95	20	30	54	45	70	43	43	44	70
	50	94	78	57	22	49	56	42	28	90	91	82
	84	94	73	14	84	40	95	79	44	59	14	41
	90	95	53	96	48	32	30	75	47	73	56	12
	45	37	87	76	22	29	93	69	16	10	84	88
	50	25	92	27	89	42	80	23	77	87	84	27
	19	26	78	64	36	80	53	30	83	27	73	28
	70	55	73	70	44	31	24	99	62	63	85	15
	68	50	67	34	62	25	43	61	37	30	34	35
	87	30	87	45	87	37	85	69	38	14	10	34
	46	20	22	64	48	30	46	56	19	47	56	60
	71	22	39	96	86	84	90	84	74	86	64	98
	79	77	58	47	21	82	53	57	51	70	59	99
	88	85	99	50	18	19	76	98	75	37	22	99
	77	48	49	80	90	46	19	21	70	54	32	90
	23	98	25	82	43	76	11	62	87	37	10	67

	62	23	40	91	84	73	66	61	69	39	52	71
	84	23	27	40	86	56	47	58	24	85	34	90
	60	44	66	10	83	75	53	18	60	78	54	62
	91	45	45	51	66	83	66	93	47	66	37	57
	36	36	70	87	63	85	29	34	51	74	95	70
	52	86	93	71	30	84	39	92	29	14	55	31
	20	62	26	84	51	73	15	28	56	49	24	92
	79	93	91	72	18	87	25	46	88	74	50	94
	48	26	93	56	31	15	42	53	27	32	87	96
	37	85	89	98	65	69	27	91	40	26	36	90
	95	29	60	44	66	61	16	29	37	26	61	89
	75	67	91	22	13	41	91	71	76	61	12	36
	58	92	20	15	99	64	25	74	19	94	25	45
	53	99	39	12	33	58	29	11	15	42	11	34
	72	42	45	14	22	44	81	44	69	91	53	79
	48	33	24	44	61	71	78	31	13	39	21	69
	20	38	38	17	82	84	23	89	15	20	83	81
	84	68	98	56	62	72	44	12	59	59	13	11
	92	66	98	51	80	39	89	10	56	39	78	54
	60	72	34	24	18	49	88	75	80	96	70	55

	26	70	15	96	94	89	31	49	21	73	88	32
	44	14	81	72	67	64	24	22	14	81	11	86
	41	100	61	34	53	68	20	45	94	78	89	86
	57	51	73	33	76	18	52	73	26	10	55	49
	20	35	42	91	50	74	18	97	70	48	56	35
	18	57	11	51	46	81	43	24	64	43	85	20
	27	96	85	31	97	65	90	68	26	65	26	52
	95	47	95	69	31	71	52	24	82	97	100	50
	20	33	65	97	100	96	86	31	47	53	26	38
	15	78	31	35	23	35	48	31	64	32	72	50
	74	73	30	23	59	24	39	15	62	28	94	67
	58	45	35	30	76	16	41	40	49	81	57	94
	13	98	20	71	49	24	30	60	87	34	63	91
	84	65	85	69	62	48	75	65	76	56	77	23
	97	90	52	93	48	66	14	31	59	29	14	84
	76	25	70	69	24	19	81	40	91	99	31	33
	75	90	63	69	82	94	15	79	82	62	97	37
	40	22	33	48	25	42	53	99	69	15	15	80
	87	32	97	71	27	19	57	80	36	50	75	26
	81	42	48	21	44	33	72	14	61	89	89	28

	72	95	28	84	14	42	26	47	30	75	13	84
	89	24	76	57	31	75	60	89	22	26	12	39
	25	81	43	99	85	91	32	89	84	35	78	62
	58	59	82	12	100	43	75	88	86	42	89	87
	53	44	65	71	32	41	82	60	20	33	40	52
	73	96	90	71	21	27	93	63	87	58	15	67
	22	95	94	98	80	66	31	33	58	50	67	81
	61	48	54	49	96	74	47	76	43	92	48	42
	28	21	58	16	52	44	18	83	85	59	32	48
	66	67	78	56	31	18	12	23	78	94	90	56
	90	28	26	71	68	40	61	20	22	48	48	18
	38	31	11	82	74	28	82	95	24	22	83	29
	81	56	43	14	20	97	49	16	43	97	41	79
	36	54	65	64	23	93	72	88	99	62	99	94
	43	79	40	35	97	47	28	52	24	21	47	11
	38	11	94	26	34	98	53	31	51	49	90	43
	55	79	32	36	100	71	77	39	15	11	52	15
	55	21	38	90	54	12	24	96	43	13	67	99
	31	69	95	61	57	47	75	50	77	46	55	67
	46	36	23	81	75	12	41	80	59	37	68	87

	15	66	29	59	85	85	56	32	39	91	17	27
	18	58	53	22	16	96	51	64	65	71	24	99
	28	83	45	32	84	66	56	95	24	67	52	86
	31	69	83	22	82	38	70	44	31	74	91	31
	13	78	87	65	52	77	97	89	77	26	46	16
	93	96	12	72	61	30	96	29	85	98	82	35
	38	72	63	56	16	74	79	36	51	25	80	33
	65	61	50	40	78	87	86	52	47	22	36	62
