***** PARAMETERS PRP *****

Number of Customers = 20
Number of Products = 8
Number of Vehicles = 5
Number of Periods = 12

B = Production capacity
	26242

b_p = Time required to produce item p
 	1	1	1	1	1	1	1	1

c_p = Production cost of item p
 	800	300	300	300	800	300	300	300

s_p = Setup cost of item p
 	800	300	300	300	800	300	300	300

M = Big number
	104969

U_pi = Maximum inventory upper bound of item p at site i
 	104969	272	100	107	97	284	220	122	226	236	127	173	130	179	119	101	248	128	104	269	183
	104969	218	113	225	187	112	252	272	134	112	233	186	378	329	142	256	157	162	164	282	183
	104969	280	248	184	106	294	116	198	186	178	182	168	170	167	189	256	176	245	272	248	110
	104969	82	217	312	221	191	219	146	134	181	207	115	215	106	249	103	191	183	77	217	98
	104969	224	112	194	206	222	208	106	200	271	98	156	229	91	223	236	218	237	123	118	121
	104969	161	66	265	166	106	108	118	235	188	147	337	184	143	164	93	261	114	120	134	220
	104969	221	244	96	230	159	240	212	298	249	252	168	235	258	148	212	228	168	221	163	197
	104969	136	84	204	200	285	256	270	236	207	110	194	93	292	101	110	112	144	216	232	93

I_pi0 = Initial inventory of item p at site i
 	0	122	31	84	73	253	20	45	65	209	99	90	114	107	14	41	52	59	55	90	128
	0	121	55	116	108	75	119	90	59	112	186	123	215	216	102	225	122	120	141	44	94
	0	189	143	172	105	165	86	105	131	77	114	88	18	81	180	242	85	10	150	219	61
	0	24	182	232	165	151	84	38	112	168	135	56	190	72	12	17	154	177	54	69	64
	0	27	50	141	186	160	167	99	84	47	71	87	202	51	172	85	161	39	84	48	80
	0	143	53	174	164	55	61	94	67	114	35	110	88	33	62	59	79	12	61	108	41
	0	211	72	74	214	108	61	41	215	192	64	159	129	249	12	117	182	122	207	90	164
	0	123	43	76	68	160	104	112	97	181	54	14	66	249	49	106	94	102	204	157	82

h_pi = Inventory cost of item p at site i
 	8	7	9	6	5	3	1	6	2	1	9	3	4	1	2	9	4	6	5	8	4
	3	2	9	4	7	3	2	2	9	5	9	4	5	7	6	9	1	3	8	1	4
	3	6	8	7	8	6	3	2	2	6	4	9	8	8	7	6	1	6	1	9	2
	3	7	6	4	8	9	1	8	2	6	2	2	7	4	9	6	4	7	3	7	6
	8	2	5	1	6	7	3	9	2	4	6	3	4	5	3	6	9	1	6	7	2
	3	5	8	3	4	7	9	4	9	6	3	4	1	3	4	2	6	4	1	6	9
	3	1	5	1	4	4	1	3	2	7	2	4	5	8	6	2	7	4	4	5	4
	3	9	9	4	2	1	3	2	4	5	9	5	5	8	9	8	6	4	8	6	2

C = Vehicle capacity
	3024

f = Fixed transportation cost
	18207

a_ik = Transportation cost for traveling from node i to node k
 	0	329	526	342	524	283	603	459	57	262	87	324	594	636	436	128	274	367	515	587	398
	329	0	254	158	199	561	297	150	381	67	270	140	288	311	586	322	331	133	202	264	349
	526	254	0	398	249	680	107	119	566	299	445	203	360	198	603	461	379	361	106	165	299
	342	158	398	0	242	615	416	282	398	163	320	291	270	395	695	390	448	45	322	356	494
	524	199	249	242	0	758	211	151	577	265	468	292	116	158	760	519	506	198	144	129	485
	283	561	680	615	758	0	778	655	232	499	298	493	846	838	257	240	308	633	708	789	431
	603	297	107	416	211	778	0	149	648	356	527	289	304	103	709	552	481	373	97	89	405
	459	150	119	282	151	655	149	0	506	207	387	164	266	183	624	421	377	243	57	135	338
	57	381	566	398	577	232	648	506	0	314	122	364	649	685	409	132	280	423	563	636	411
	262	67	299	163	265	499	356	207	314	0	204	137	348	376	542	260	290	156	262	328	332
	87	270	445	320	468	298	527	387	122	204	0	243	550	568	397	75	198	335	443	519	315
	324	140	203	291	292	493	289	164	364	137	243	0	400	346	469	263	216	271	216	298	211
	594	288	360	270	116	846	304	266	649	348	550	400	0	223	867	608	611	233	255	216	598
	636	311	198	395	158	838	103	183	685	376	568	346	223	0	791	604	553	350	130	49	492
	436	586	603	695	760	257	709	624	409	542	397	469	867	791	0	323	256	696	666	748	305
	128	322	461	390	519	240	552	421	132	260	75	263	608	604	323	0	149	402	475	555	280
	274	331	379	448	506	308	481	377	280	290	198	216	611	553	256	149	0	445	424	507	136
	367	133	361	45	198	633	373	243	423	156	335	271	233	350	696	402	445	0	280	311	479
	515	202	106	322	144	708	97	57	563	262	443	216	255	130	666	475	424	280	0	84	372
	587	264	165	356	129	789	89	135	636	328	519	298	216	49	748	555	507	311	84	0	452
	398	349	299	494	485	431	405	338	411	332	315	211	598	492	305	280	136	479	372	452	0

coordXY = Coordinates (x,y): line zero => x line one => y column => customers
 	98	229	474	77	262	210	471	356	98	204	176	339	189	409	465	224	371	114	387	390	489
	694	393	327	353	197	953	221	315	750	455	657	478	108	140	929	714	691	328	268	185	625

d_pit = Demand of item p at customer i in period t
 	26	96	85	45	58	91	37	39	99	97	81	63
	31	49	58	90	19	83	21	22	45	25	62	93
	21	63	29	62	15	69	64	44	36	90	98	53
	24	39	10	98	91	99	23	43	19	68	41	24
	86	84	47	36	91	100	96	48	93	66	78	28
	20	39	70	66	77	29	99	26	100	45	73	15
	45	86	92	40	83	36	71	49	33	38	95	66
	22	31	12	34	79	86	20	26	63	13	59	98
	71	80	58	79	45	78	83	98	43	18	10	44
	64	35	55	47	30	42	30	38	97	11	18	39
	15	75	84	17	76	88	49	58	33	79	23	95
	94	20	97	49	81	61	54	23	86	97	85	35
	69	38	44	87	76	87	99	18	31	19	78	68
	14	79	29	97	57	91	60	88	72	28	49	49
	41	94	82	30	20	46	88	28	11	70	29	65
	23	29	13	52	99	45	12	76	99	52	32	62
	59	100	53	38	79	87	67	75	47	53	31	77
	55	77	50	95	14	29	60	66	47	29	32	71
	90	11	15	46	97	55	51	62	75	68	55	20
	17	56	15	40	25	25	76	15	31	100	65	83

	77	44	83	74	66	73	87	59	20	18	14	38
	55	63	61	69	52	34	36	90	41	79	41	55
	17	99	86	82	56	99	66	83	65	86	79	81
	49	59	99	97	61	41	55	44	72	28	67	76
	11	39	14	11	43	42	66	73	61	53	13	22
	59	60	18	16	25	53	72	50	95	21	70	65
	24	38	28	70	96	49	90	16	60	82	23	76
	59	34	20	16	89	57	25	35	92	16	39	55
	68	44	65	77	85	21	12	96	38	79	33	53
	97	16	73	52	66	13	26	73	72	22	95	95
	42	51	30	33	25	15	18	77	99	36	91	41
	77	60	78	51	86	49	60	82	85	93	92	94
	71	63	13	69	98	95	41	83	81	40	44	92
	68	34	52	37	23	31	21	80	97	17	89	19
	97	87	41	91	66	50	42	42	97	66	48	41
	34	88	89	38	21	58	26	25	57	84	98	10
	52	39	14	15	40	51	74	16	62	69	22	32
	11	60	70	66	72	37	56	76	65	51	20	70
	44	57	21	60	30	72	19	65	58	98	99	54
	36	45	13	78	88	92	83	65	33	76	35	89

	34	62	93	53	12	17	52	33	85	93	41	96
	93	50	83	81	17	28	46	78	45	56	68	99
	14	91	13	54	49	40	76	18	16	27	89	66
	52	53	33	54	49	87	70	65	48	26	63	33
	35	33	68	29	90	73	11	57	53	96	87	74
	86	32	28	85	28	91	69	56	28	80	21	89
	54	51	87	48	30	75	57	29	29	59	19	57
	68	63	36	78	93	75	64	41	80	69	36	41
	67	10	38	13	30	60	59	51	64	74	18	49
	89	25	77	98	64	71	52	48	33	38	58	75
	18	59	11	87	48	28	17	81	62	15	62	15
	18	36	78	38	85	57	77	63	58	56	17	98
	81	93	37	83	52	65	26	37	54	28	63	49
	20	31	44	85	20	90	15	19	92	11	83	56
	20	99	45	78	81	69	97	83	12	76	91	18
	85	13	76	76	48	79	35	71	77	58	37	49
	10	87	76	42	67	28	95	22	95	100	13	99
	82	68	67	80	92	73	37	78	61	56	81	40
	39	88	38	54	58	100	11	87	89	37	60	83
	61	93	25	74	41	100	68	15	61	18	51	53

	24	69	69	26	78	20	33	52	37	17	39	25
	93	89	81	11	57	42	52	75	20	33	20	79
	97	19	92	24	59	90	71	76	60	11	77	72
	70	17	78	80	93	64	81	85	85	99	37	96
	60	91	63	43	87	94	20	74	60	43	30	98
	52	32	36	81	33	48	84	95	53	20	49	73
	38	31	62	17	19	49	25	75	33	82	63	91
	80	32	65	91	70	42	94	97	50	81	28	75
	29	65	74	51	20	91	92	25	45	57	92	81
	26	37	72	40	73	51	52	69	81	30	73	16
	56	96	90	80	34	24	68	19	95	59	16	50
	48	89	53	61	53	28	48	42	19	89	95	20
	19	53	51	54	56	97	98	88	27	50	22	19
	12	64	86	90	57	81	97	90	60	34	62	13
	17	92	64	12	74	94	14	32	51	79	27	64
	37	45	72	78	20	79	96	69	92	13	94	69
	83	18	76	89	66	42	60	89	91	16	43	58
	17	37	68	58	42	71	28	43	55	15	11	18
	69	24	24	50	40	28	18	97	96	38	11	25
	64	15	65	41	31	21	97	12	34	77	82	51

	27	61	60	65	98	43	74	54	19	86	54	32
	27	23	96	14	20	54	16	11	49	64	12	63
	47	94	23	22	28	14	96	52	45	59	87	15
	90	96	97	51	84	33	53	49	59	97	39	74
	51	36	41	32	53	70	66	91	70	54	52	51
	98	41	28	60	24	48	43	97	71	39	50	26
	73	26	47	94	43	76	13	60	47	56	38	63
	21	63	58	26	28	84	96	17	32	73	91	10
	35	12	57	25	47	81	73	75	80	49	59	58
	71	76	20	39	21	18	57	31	71	93	20	73
	48	28	11	63	97	98	44	51	28	66	60	28
	28	61	75	38	32	65	71	41	86	93	30	67
	30	21	92	74	60	27	30	16	59	62	57	18
	40	92	11	29	53	78	55	81	15	34	85	97
